(source, target),num_edges,timestamp
(6112, 4117),23376,1447743503.852285
(4646, 6112),23375,1447743519.311667
(7193, 6112),23374,1447743534.606557
(2466, 5243),23373,1447743549.988769
(7193, 4610),23372,1447743565.005311
(5245, 7194),23371,1447743580.319437
(7192, 5245),23370,1447743595.486101
(1435, 473),23369,1447743611.034829
(7192, 5244),23368,1447743626.315413
(5244, 4648),23367,1447743641.954110
(5243, 4485),23366,1447743657.801666
(5241, 4485),23365,1447743672.902976
(5362, 4486),23364,1447743687.901038
(6458, 1686),23363,1447743703.057366
(1258, 5242),23362,1447743718.340025
(4120, 2953),23361,1447743733.607854
(7284, 4644),23360,1447743748.906819
(4644, 4120),23359,1447743763.959348
(6596, 1258),23358,1447743779.140849
(1258, 2680),23357,1447743794.919878
(6992, 5752),23356,1447743810.134757
(4397, 6992),23355,1447743825.508668
(3132, 2681),23354,1447743840.647131
(6599, 2565),23353,1447743855.868924
(3132, 2567),23352,1447743870.913106
(1399, 6783),23351,1447743886.267098
(6030, 1246),23350,1447743901.462243
(3308, 3132),23349,1447743916.710008
(6846, 1684),23348,1447743931.833509
(6783, 1684),23347,1447743946.849509
(6783, 6030),23346,1447743962.049826
(6027, 2094),23345,1447743977.421479
(1247, 6027),23344,1447743992.835434
(6913, 6027),23343,1447744008.207255
(3132, 2695),23342,1447744023.281887
(6913, 2695),23341,1447744038.295237
(6998, 1686),23340,1447744053.405653
(1433, 1008),23339,1447744068.627765
(1686, 1073),23338,1447744083.974647
(1008, 1073),23337,1447744099.088956
(1459, 1008),23336,1447744114.489169
(3136, 1459),23335,1447744129.584592
(7132, 3874),23334,1447744144.652523
(6916, 3136),23333,1447744159.862590
(2697, 6916),23332,1447744175.082915
(3307, 3136),23331,1447744190.363907
(7132, 3307),23330,1447744205.591063
(4398, 6916),23329,1447744220.870022
(3307, 4398),23328,1447744236.378724
(5031, 4963),23327,1447744251.683741
(6440, 4906),23326,1447744266.971087
(6440, 4966),23325,1447744282.086110
(4906, 4905),23324,1447744297.329207
(4966, 1602),23323,1447744312.592915
(4963, 4905),23322,1447744327.799139
(1602, 4963),23321,1447744342.925647
(1602, 1019),23320,1447744357.993084
(4962, 3987),23319,1447744373.264173
(2699, 1050),23318,1447744388.765029
(3987, 545),23317,1447744403.790551
(3987, 2699),23316,1447744419.092242
(4907, 2699),23315,1447744434.263362
(4907, 15),23314,1447744449.448298
(548, 547),23313,1447744464.483118
(547, 3987),23312,1447744479.782556
(3532, 7184),23311,1447744490.602768
(7184, 1967),23310,1447744501.522426
(4299, 3356),23309,1447744512.444410
(1967, 3356),23308,1447744523.569944
(4300, 3356),23307,1447744534.496639
(4664, 863),23306,1447744546.629191
(4300, 1592),23305,1447744557.568505
(3532, 6348),23304,1447744568.676913
(6348, 4429),23303,1447744579.679654
(4704, 1267),23302,1447744590.537935
(4429, 1220),23301,1447744601.456710
(2360, 1220),23300,1447744612.644257
(3661, 863),23299,1447744623.580223
(1220, 3661),23298,1447744634.656234
(1267, 3661),23297,1447744645.591115
(4297, 1267),23296,1447744656.495837
(4370, 4297),23295,1447744667.342660
(3529, 1701),23294,1447744678.169282
(4372, 3726),23293,1447744689.205224
(4426, 1815),23292,1447744700.172216
(865, 229),23291,1447744711.071589
(2723, 1702),23290,1447744722.082957
(5016, 2723),23289,1447744732.930536
(5016, 225),23288,1447744743.794674
(3467, 2141),23287,1447744754.488664
(5009, 2142),23286,1447744765.366500
(3818, 2777),23285,1447744776.456889
(5007, 2720),23284,1447744787.290704
(5007, 1563),23283,1447744798.228000
(2198, 884),23282,1447744809.223018
(4331, 2198),23281,1447744820.177191
(6226, 99),23280,1447744830.950708
(6225, 95),23279,1447744841.840172
(5205, 1896),23278,1447744852.526553
(6964, 5983),23277,1447744863.339627
(5255, 4657),23276,1447744874.521334
(5255, 5204),23275,1447744885.400841
(2816, 5204),23274,1447744896.339681
(6796, 5204),23273,1447744907.369513
(6796, 6795),23272,1447744918.293820
(6796, 470),23271,1447744929.024962
(943, 2816),23270,1447744939.995127
(943, 470),23269,1447744950.911359
(943, 821),23268,1447744961.834450
(821, 1891),23267,1447744972.666171
(519, 821),23266,1447744983.457683
(2191, 519),23265,1447744994.367074
(6278, 518),23264,1447745005.329939
(6214, 2186),23263,1447745016.138505
(3878, 516),23262,1447745027.229623
(4408, 1053),23261,1447745038.155337
(2185, 1885),23260,1447745049.025925
(5267, 4918),23259,1447745059.851238
(3684, 3681),23258,1447745070.645388
(6209, 4024),23257,1447745081.512871
(5268, 4918),23256,1447745092.479198
(5268, 1885),23255,1447745103.293364
(2605, 5472),23254,1447745112.121654
(5472, 4039),23253,1447745120.965208
(2257, 4039),23252,1447745129.958825
(2256, 1821),23251,1447745139.063298
(6773, 2451),23250,1447745147.972789
(6560, 5468),23249,1447745156.846248
(2257, 1821),23248,1447745165.746730
(7014, 594),23247,1447745174.698393
(4538, 5417),23246,1447745183.668050
(551, 4934),23245,1447745192.513325
(380, 5468),23244,1447745201.366848
(3520, 380),23243,1447745210.354902
(3929, 380),23242,1447745219.404583
(5873, 3929),23241,1447745228.345457
(6452, 763),23240,1447745237.112932
(2241, 762),23239,1447745246.108323
(4660, 1185),23238,1447745255.185011
(4659, 1516),23237,1447745264.131395
(6227, 4943),23236,1447745273.063085
(5796, 4943),23235,1447745282.065223
(2237, 6283),23234,1447745291.022106
(3512, 2237),23233,1447745299.988439
(6796, 3512),23232,1447745308.972369
(1661, 6496),23231,1447745317.522734
(1148, 594),23230,1447745325.971366
(595, 1148),23229,1447745334.571076
(1148, 1083),23228,1447745343.016545
(1083, 596),23227,1447745351.524693
(3040, 151),23226,1447745360.062768
(530, 529),23225,1447745368.478920
(4444, 2519),23224,1447745376.973217
(6894, 3040),23223,1447745385.676628
(5434, 1149),23222,1447745394.358733
(3461, 1084),23221,1447745402.994450
(1084, 531),23220,1447745411.576122
(2523, 1085),23219,1447745420.140591
(5915, 5798),23218,1447745428.607637
(5916, 1986),23217,1447745437.009706
(1986, 1483),23216,1447745445.635672
(5799, 982),23215,1447745454.203420
(1485, 1482),23214,1447745462.781746
(6900, 688),23213,1447745471.198689
(487, 1483),23212,1447745479.727956
(1482, 984),23211,1447745488.303560
(1483, 984),23210,1447745496.760627
(487, 489),23209,1447745505.205312
(1483, 490),23208,1447745513.652338
(5802, 490),23207,1447745522.263773
(490, 2527),23206,1447745530.790102
(2526, 1486),23205,1447745539.449884
(5920, 1486),23204,1447745547.960265
(5919, 985),23203,1447745556.636526
(5920, 986),23202,1447745565.121025
(985, 592),23201,1447745573.576572
(5920, 491),23200,1447745582.082321
(1059, 491),23199,1447745590.626652
(986, 6710),23198,1447745599.159945
(1268, 491),23197,1447745607.755666
(3174, 1268),23196,1447745616.353733
(3174, 1007),23195,1447745624.923357
(1007, 507),23194,1447745633.452395
(5652, 1007),23193,1447745642.019431
(5652, 4928),23192,1447745650.610559
(35, 507),23191,1447745659.250730
(35, 4863),23190,1447745667.679763
(5652, 35),23189,1447745676.144848
(4888, 5652),23188,1447745684.633648
(3893, 2933),23187,1447745693.185820
(3893, 1269),23186,1447745701.738473
(5129, 1269),23185,1447745710.223257
(3175, 1269),23184,1447745718.692442
(5706, 3175),23183,1447745727.182144
(5706, 847),23182,1447745735.697785
(1272, 4888),23181,1447745744.253071
(5706, 1272),23180,1447745752.882517
(6821, 5709),23179,1447745761.590553
(5708, 6821),23178,1447745770.072811
(5709, 2511),23177,1447745778.678805
(1272, 847),23176,1447745787.295074
(5708, 1272),23175,1447745795.930686
(7188, 5132),23174,1447745804.383198
(7189, 5133),23173,1447745812.933543
(5655, 4609),23172,1447745821.562211
(5655, 848),23171,1447745830.870778
(2514, 2513),23170,1447745840.159775
(5346, 2514),23169,1447745848.719329
(5700, 5646),23168,1447745857.210247
(2513, 625),23167,1447745865.901743
(6701, 3886),23166,1447745874.468920
(5845, 5700),23165,1447745882.927185
(5745, 5845),23164,1447745891.319397
(1250, 5701),23163,1447745900.002745
(5647, 5697),23162,1447745908.649229
(5845, 3886),23161,1447745917.100961
(3888, 3886),23160,1447745925.502502
(5844, 5647),23159,1447745933.969746
(7031, 6703),23158,1447745942.461577
(6703, 3886),23157,1447745951.662644
(840, 3886),23156,1447745960.189967
(5123, 5647),23155,1447745968.763586
(7031, 6706),23154,1447745977.318747
(5647, 839),23153,1447745985.995029
(6704, 6707),23152,1447745994.400094
(4605, 839),23151,1447746002.920053
(5702, 4605),23150,1447746011.535034
(6706, 5702),23149,1447746020.094901
(6706, 6704),23148,1447746028.658674
(3890, 5125),23147,1447746037.119890
(557, 840),23146,1447746045.514018
(557, 6706),23145,1447746054.012870
(3890, 841),23144,1447746062.476401
(841, 843),23143,1447746071.104024
(2163, 843),23142,1447746079.681830
(2163, 844),23141,1447746088.220007
(6413, 844),23140,1447746096.692683
(6948, 844),23139,1447746105.376880
(6652, 5651),23138,1447746113.992964
(6947, 3619),23137,1447746122.464983
(624, 3619),23136,1447746130.961932
(6949, 3619),23135,1447746139.512080
(6949, 2251),23134,1447746148.153271
(4904, 2251),23133,1447746156.732411
(6906, 391),23132,1447746165.232136
(3937, 627),23131,1447746173.840013
(560, 5925),23130,1447746182.333815
(6906, 2251),23129,1447746190.868096
(168, 6906),23128,1447746199.268376
(6906, 1490),23127,1447746207.964479
(6362, 629),23126,1447746216.415404
(6363, 504),23125,1447746224.859197
(627, 499),23124,1447746233.363731
(499, 5926),23123,1447746241.961220
(2250, 499),23122,1447746250.527680
(5860, 2250),23121,1447746259.109950
(5501, 3984),23120,1447746267.547297
(5862, 5810),23119,1447746275.957384
(7032, 5810),23118,1447746284.436311
(6905, 914),23117,1447746292.911016
(3934, 1998),23116,1447746301.380025
(5864, 3934),23115,1447746309.760722
(3934, 6366),23114,1447746318.505635
(6366, 3933),23113,1447746327.022901
(5501, 989),23112,1447746335.474545
(5865, 1044),23111,1447746343.927894
(6367, 2020),23110,1447746352.465666
(6367, 474),23109,1447746360.969003
(4882, 3944),23108,1447746367.017796
(3675, 4882),23107,1447746372.914815
(2029, 4454),23106,1447746379.077686
(4454, 3638),23105,1447746385.059322
(4959, 4882),23104,1447746391.103163
(4959, 4454),23103,1447746397.044806
(5764, 4959),23102,1447746403.138097
(6075, 1730),23101,1447746409.166289
(4355, 5585),23100,1447746415.115631
(5764, 5585),23099,1447746421.113719
(351, 5588),23098,1447746427.134127
(4354, 6076),23097,1447746433.154902
(1730, 6076),23096,1447746439.138844
(351, 6076),23095,1447746445.188043
(4264, 5585),23094,1447746451.288586
(5585, 3741),23093,1447746457.243815
(5585, 4263),23092,1447746463.263498
(4262, 3741),23091,1447746469.314905
(4316, 4322),23090,1447746475.398613
(3108, 3741),23089,1447746481.529967
(4322, 4258),23088,1447746487.616915
(4322, 3108),23087,1447746493.667604
(4258, 3217),23086,1447746499.735859
(3291, 3217),23085,1447746505.839354
(3154, 3291),23084,1447746511.893525
(4303, 3635),23083,1447746517.849097
(3291, 2748),23082,1447746523.889449
(4449, 2748),23081,1447746529.976997
(6873, 4449),23080,1447746536.000378
(3107, 4449),23079,1447746542.014991
(184, 2748),23078,1447746548.182578
(3107, 184),23077,1447746554.291191
(4261, 3637),23076,1447746560.332086
(5333, 3637),23075,1447746566.409179
(3636, 3106),23074,1447746572.499644
(3218, 3106),23073,1447746578.547978
(4260, 3218),23072,1447746584.445356
(3788, 2808),23071,1447746590.416956
(4825, 2623),23070,1447746596.566288
(2298, 1753),23069,1447746602.668810
(2297, 1752),23068,1447746608.680408
(2305, 3857),23067,1447746614.600415
(3857, 3856),23066,1447746620.617252
(2223, 1748),23065,1447746626.598289
(2305, 2223),23064,1447746632.563548
(4394, 2223),23063,1447746638.560161
(4394, 2297),23062,1447746644.540479
(2812, 3860),23061,1447746650.640811
(3860, 3020),23060,1447746656.811987
(5490, 2628),23059,1447746662.828922
(3020, 4459),23058,1447746668.934935
(4459, 3916),23057,1447746674.961375
(4459, 2628),23056,1447746681.004885
(3973, 2137),23055,1447746687.044547
(7186, 4817),23054,1447746692.054002
(4104, 1911),23053,1447746697.025175
(134, 6494),23052,1447746702.070385
(6527, 6525),23051,1447746707.119482
(4819, 2058),23050,1447746712.155201
(7186, 5131),23049,1447746717.165816
(6526, 5131),23048,1447746722.328148
(6526, 5822),23047,1447746727.381767
(5532, 4819),23046,1447746732.410712
(6526, 5532),23045,1447746737.422234
(6495, 5534),23044,1447746742.515952
(6711, 5653),23043,1447746747.554378
(6714, 6713),23042,1447746752.580692
(6713, 5709),23041,1447746757.502137
(5653, 5129),23040,1447746762.483564
(5129, 3175),23039,1447746767.525538
(2059, 666),23038,1447746772.532480
(2555, 666),23037,1447746777.567527
(6583, 2555),23036,1447746782.686394
(6531, 666),23035,1447746787.700892
(6583, 6493),23034,1447746792.688031
(6583, 6531),23033,1447746797.776488
(6494, 442),23032,1447746802.778696
(1715, 1449),23031,1447746807.942421
(6695, 2657),23030,1447746812.932028
(5830, 7178),23029,1447746817.922274
(5830, 1715),23028,1447746822.996246
(1659, 1449),23027,1447746828.030008
(1661, 1659),23026,1447746833.012439
(1659, 3815),23025,1447746838.220254
(3283, 3093),23024,1447746843.275992
(6695, 5342),23023,1447746848.375126
(2660, 4104),23022,1447746853.457882
(4248, 6799),23021,1447746858.507683
(5663, 3508),23020,1447746863.521674
(4104, 3094),23019,1447746868.543506
(1163, 3094),23018,1447746873.556119
(6975, 3096),23017,1447746878.689765
(4104, 37),23016,1447746883.713803
(3283, 37),23015,1447746888.849808
(37, 4248),23014,1447746893.849163
(4248, 3409),23013,1447746898.837822
(6628, 4248),23012,1447746903.725435
(4248, 3626),23011,1447746908.795688
(3208, 2759),23010,1447746913.775626
(141, 3625),23009,1447746918.830474
(3626, 3625),23008,1447746923.915499
(5280, 1388),23007,1447746928.983287
(5280, 5321),23006,1447746934.030350
(3625, 2760),23005,1447746939.101649
(4249, 2760),23004,1447746944.171301
(6974, 3705),23003,1447746949.197657
(5279, 4249),23002,1447746954.194429
(5038, 5321),23001,1447746959.213838
(5038, 4209),23000,1447746964.162747
(5038, 5216),22999,1447746969.199944
(1329, 5216),22998,1447746974.260945
(5712, 5216),22997,1447746979.312078
(3759, 5216),22996,1447746984.301171
(5216, 2240),22995,1447746989.266245
(5215, 4209),22994,1447746994.335664
(6672, 5215),22993,1447746999.332223
(6672, 4211),22992,1447747004.372765
(4208, 3701),22991,1447747009.374807
(5278, 5215),22990,1447747014.413335
(5278, 4211),22989,1447747019.469766
(5278, 4208),22988,1447747024.562523
(4208, 1502),22987,1447747029.556486
(85, 3700),22986,1447747034.490614
(5036, 1502),22985,1447747039.681230
(4032, 4211),22984,1447747044.735589
(5036, 5388),22983,1447747049.758362
(5388, 85),22982,1447747054.696326
(4136, 5037),22981,1447747059.801244
(4032, 3704),22980,1447747064.786830
(5393, 4032),22979,1447747069.745529
(5393, 4136),22978,1447747074.787916
(1118, 5718),22977,1447747079.844397
(5718, 4213),22976,1447747084.766387
(5717, 85),22975,1447747089.799365
(5718, 4982),22974,1447747094.800632
(5392, 4622),22973,1447747099.813343
(5717, 5041),22972,1447747104.872999
(5717, 5392),22971,1447747109.890756
(6732, 5392),22970,1447747114.916669
(6664, 3694),22969,1447747119.983644
(6677, 4982),22968,1447747124.941584
(6732, 6677),22967,1447747130.077502
(6677, 6664),22966,1447747135.122564
(4341, 4336),22965,1447747139.226211
(1953, 1955),22964,1447747143.390399
(6453, 5107),22963,1447747147.461557
(1057, 6453),22962,1447747151.552824
(6290, 1184),22961,1447747155.778804
(1184, 1057),22960,1447747159.914560
(949, 2203),22959,1447747164.002659
(1901, 1057),22958,1447747168.027949
(3168, 949),22957,1447747172.143336
(1901, 949),22956,1447747176.252780
(2203, 892),22955,1447747180.336690
(892, 1901),22954,1447747184.350508
(6687, 4339),22953,1447747188.455686
(6298, 6687),22952,1447747192.557279
(6298, 4340),22951,1447747196.597650
(4793, 2651),22950,1447747200.688965
(6688, 953),22949,1447747204.829293
(6361, 4716),22948,1447747209.023539
(4103, 2504),22947,1447747213.168070
(4718, 2505),22946,1447747217.208035
(2592, 4173),22945,1447747221.349031
(6815, 4717),22944,1447747225.494608
(2985, 138),22943,1447747229.580265
(4109, 4173),22942,1447747233.651462
(5177, 2509),22941,1447747237.801716
(4111, 2509),22940,1447747241.987258
(4111, 3996),22939,1447747246.034170
(5347, 3997),22938,1447747250.121332
(7188, 5133),22937,1447747254.183660
(6505, 5160),22936,1447747258.001644
(6964, 6789),22935,1447747261.818737
(5160, 2546),22934,1447747265.540369
(7047, 5254),22933,1447747269.265039
(7047, 2546),22932,1447747273.005897
(4130, 4524),22931,1447747276.840137
(5158, 4524),22930,1447747280.670747
(5158, 4617),22929,1447747284.443931
(7296, 4617),22928,1447747288.272071
(241, 4617),22927,1447747292.096421
(6148, 4195),22926,1447747295.889261
(5793, 4195),22925,1447747299.687239
(6212, 5793),22924,1447747303.433506
(6448, 379),22923,1447747307.304169
(6448, 3127),22922,1447747311.222145
(2194, 96),22921,1447747314.986874
(2195, 2194),22920,1447747318.765010
(6223, 2195),22919,1447747322.622238
(6224, 1514),22918,1447747326.372961
(6225, 1896),22917,1447747330.065628
(4935, 3313),22916,1447747333.619979
(2847, 722),22915,1447747337.298976
(3579, 3313),22914,1447747341.103274
(4462, 3579),22913,1447747344.882814
(3876, 1418),22912,1447747348.517699
(3876, 2452),22911,1447747352.262371
(2452, 1345),22910,1447747355.961891
(4462, 1345),22909,1447747359.597963
(1966, 7179),22908,1447747363.104660
(4186, 3349),22907,1447747366.579165
(7123, 2265),22906,1447747370.038983
(2265, 3294),22905,1447747373.474905
(3294, 2073),22904,1447747377.018325
(2324, 2078),22903,1447747380.514525
(3294, 2320),22902,1447747384.070943
(2320, 2074),22901,1447747387.590037
(7123, 4046),22900,1447747391.240086
(7123, 2900),22899,1447747394.739159
(2900, 1240),22898,1447747398.355235
(2320, 2266),22897,1447747401.778986
(6914, 3297),22896,1447747405.249565
(4049, 3298),22895,1447747408.697973
(6914, 2077),22894,1447747412.222742
(2077, 1240),22893,1447747415.754012
(3990, 2079),22892,1447747419.256285
(2325, 2079),22891,1447747422.743366
(4049, 2325),22890,1447747426.357320
(5189, 4119),22889,1447747429.849209
(4484, 4188),22888,1447747433.260495
(5241, 5240),22887,1447747436.768450
(5242, 4189),22886,1447747440.241238
(5362, 1047),22885,1447747443.702877
(5362, 4644),22884,1447747447.195744
(3292, 2266),22883,1447747450.699217
(87, 2265),22882,1447747454.227338
(4046, 2073),22881,1447747457.736904
(2896, 2843),22880,1447747461.221838
(2895, 2843),22879,1447747464.783425
(7121, 2895),22878,1447747468.300979
(7121, 2894),22877,1447747471.825036
(7120, 2894),22876,1447747475.332035
(2072, 272),22875,1447747478.886114
(1338, 271),22874,1447747482.414805
(1338, 272),22873,1447747486.006447
(3113, 1338),22872,1447747489.450639
(3113, 270),22871,1447747492.959650
(3113, 2666),22870,1447747496.527264
(2666, 6763),22869,1447747500.098403
(2379, 2666),22868,1447747503.674928
(269, 2613),22867,1447747507.190517
(1973, 269),22866,1447747510.716509
(1390, 6762),22865,1447747514.284079
(2483, 3012),22864,1447747517.765215
(2379, 1972),22863,1447747521.233436
(5780, 269),22862,1447747524.740547
(1972, 1390),22861,1447747528.260083
(1972, 5780),22860,1447747531.732411
(5780, 2018),22859,1447747535.155109
(6951, 3012),22858,1447747538.584711
(6951, 5780),22857,1447747542.069229
(6655, 3013),22856,1447747545.578194
(6655, 3986),22855,1447747549.027620
(6971, 4060),22854,1447747552.521036
(6655, 4060),22853,1447747555.998075
(4060, 838),22852,1447747559.541140
(6971, 838),22851,1447747563.019248
(3680, 838),22850,1447747566.490831
(5295, 3870),22849,1447747569.949172
(2089, 2131),22848,1447747573.454332
(5540, 450),22847,1447747576.979317
(6017, 3680),22846,1447747580.511830
(6017, 450),22845,1447747584.019038
(5341, 450),22844,1447747587.546002
(5816, 450),22843,1447747591.046779
(5341, 1716),22842,1447747594.629251
(6798, 1716),22841,1447747598.124354
(1383, 1912),22840,1447747601.629889
(2130, 5732),22839,1447747605.083643
(2130, 1716),22838,1447747608.623857
(2552, 2130),22837,1447747612.101762
(5984, 2552),22836,1447747615.569299
(2552, 1383),22835,1447747619.087514
(1383, 1323),22834,1447747622.593132
(1965, 4683),22833,1447747626.043549
(1321, 6496),22832,1447747629.533302
(1323, 1965),22831,1447747633.046817
(1965, 7178),22830,1447747636.533102
(7178, 2656),22829,1447747640.050149
(506, 6496),22828,1447747643.556728
(2556, 6496),22827,1447747646.999362
(6970, 6497),22826,1447747650.480804
(7178, 6497),22825,1447747653.943074
(2657, 6497),22824,1447747657.415905
(6496, 2657),22823,1447747660.882599
(6972, 5987),22822,1447747664.344899
(1911, 1715),22821,1447747667.859070
(6331, 1911),22820,1447747671.404142
(6331, 2657),22819,1447747674.980795
(6462, 2095),22818,1447747678.137684
(7130, 3489),22817,1447747681.331016
(3490, 7130),22816,1447747684.464466
(5756, 5954),22815,1447747687.571268
(7131, 2148),22814,1447747690.647969
(120, 2398),22813,1447747693.705619
(6458, 5954),22812,1447747696.787507
(2398, 3274),22811,1447747699.891784
(3274, 1699),22810,1447747703.039461
(6458, 3274),22809,1447747706.122579
(5368, 3490),22808,1447747709.149634
(5371, 3490),22807,1447747712.347155
(3490, 1030),22806,1447747715.463364
(4077, 3490),22805,1447747718.573549
(476, 4127),22804,1447747721.636503
(7130, 5371),22803,1447747724.696205
(5368, 7130),22802,1447747727.760897
(20, 7130),22801,1447747730.814485
(2036, 23),22800,1447747733.877905
(2035, 4077),22799,1447747736.963044
(968, 5491),22798,1447747740.111158
(476, 7148),22797,1447747743.225385
(966, 53),22796,1447747746.366072
(4080, 966),22795,1447747749.432661
(4077, 1030),22794,1447747752.583836
(4077, 1031),22793,1447747755.665872
(968, 53),22792,1447747758.789292
(1464, 476),22791,1447747761.865871
(968, 2053),22790,1447747765.015778
(1464, 968),22789,1447747768.045114
(2036, 476),22788,1447747771.150810
(3865, 1540),22787,1447747774.284284
(2036, 1541),22786,1447747777.394074
(3266, 1541),22785,1447747780.460570
(3803, 2036),22784,1447747783.504996
(3865, 3803),22783,1447747786.622874
(3804, 3033),22782,1447747789.835613
(3268, 2689),22781,1447747792.970958
(2739, 2640),22780,1447747796.109254
(2689, 2640),22779,1447747799.189429
(4272, 3268),22778,1447747802.359971
(4272, 3576),22777,1447747805.400219
(4234, 3122),22776,1447747808.272993
(2451, 3321),22775,1447747811.168444
(5906, 3663),22774,1447747814.119583
(4427, 3727),22773,1447747817.113884
(3531, 3530),22772,1447747819.974820
(4707, 4298),22771,1447747822.934015
(4705, 4296),22770,1447747825.796814
(4372, 1701),22769,1447747828.728710
(2875, 2835),22768,1447747831.641522
(2450, 344),22767,1447747834.494890
(2450, 1853),22766,1447747837.373297
(6063, 2877),22765,1447747840.349368
(2876, 2875),22764,1447747843.222186
(7114, 2875),22763,1447747846.117951
(347, 2060),22762,1447747849.025256
(7114, 2060),22761,1447747852.014849
(345, 6063),22760,1447747854.900122
(2060, 345),22759,1447747857.822042
(1707, 3602),22758,1447747860.764304
(3602, 1636),22757,1447747863.733869
(3602, 3390),22756,1447747866.730079
(3390, 2878),22755,1447747869.655753
(7111, 2833),22754,1447747872.565997
(3390, 2833),22753,1447747875.560937
(2833, 342),22752,1447747878.497158
(2874, 342),22751,1447747881.403054
(2874, 2451),22750,1447747884.322490
(1821, 1799),22749,1447747887.240270
(2451, 1799),22748,1447747890.094276
(6464, 4322),22747,1447747892.747842
(5764, 3743),22746,1447747895.431579
(4531, 4324),22745,1447747898.110407
(4263, 3741),22744,1447747900.913960
(4322, 4263),22743,1447747903.621689
(5417, 4810),22742,1447747906.369619
(4809, 5417),22741,1447747909.091994
(4810, 357),22740,1447747911.832219
(4366, 357),22739,1447747914.525765
(5781, 4366),22738,1447747917.269520
(5523, 5781),22737,1447747920.019766
(1209, 5781),22736,1447747922.796215
(5781, 1645),22735,1447747925.498113
(6514, 5519),22734,1447747928.216545
(5519, 1645),22733,1447747930.884264
(5519, 3752),22732,1447747933.642431
(1210, 1645),22731,1447747936.318827
(5519, 4360),22730,1447747939.023516
(5593, 2990),22729,1447747941.675553
(5994, 5593),22728,1447747944.473431
(1210, 2990),22727,1447747947.152955
(6081, 4360),22726,1447747949.841520
(1735, 4360),22725,1447747952.621672
(1207, 6081),22724,1447747955.436105
(5995, 5994),22723,1447747958.145792
(5995, 1207),22722,1447747960.884649
(3109, 4263),22721,1447747963.529050
(4265, 3109),22720,1447747966.187461
(5893, 2706),22719,1447747968.925656
(3571, 2706),22718,1447747971.543854
(5400, 2706),22717,1447747974.149355
(5401, 5400),22716,1447747976.752144
(4677, 5400),22715,1447747979.406670
(5049, 5400),22714,1447747982.015603
(4674, 5401),22713,1447747984.538443
(7161, 4677),22712,1447747987.167009
(7160, 4674),22711,1447747989.870043
(7160, 4040),22710,1447747992.522224
(7160, 4933),22709,1447747995.187576
(7162, 7160),22708,1447747997.895269
(7162, 3656),22707,1447748000.577121
(7162, 5050),22706,1447748003.217437
(5050, 4418),22705,1447748005.800219
(5050, 46),22704,1447748008.536032
(4416, 46),22703,1447748011.285382
(5900, 4416),22702,1447748014.033916
(4679, 4416),22701,1447748016.786579
(4989, 7169),22700,1447748019.393190
(3720, 4416),22699,1447748022.131381
(3654, 3720),22698,1447748024.809591
(6744, 4632),22697,1447748027.492329
(4989, 4633),22696,1447748030.132021
(4632, 4633),22695,1447748032.835089
(4632, 3720),22694,1447748035.503228
(5605, 5601),22693,1447748038.132320
(5601, 4989),22692,1447748040.761936
(6100, 4990),22691,1447748043.329629
(5601, 4998),22690,1447748046.089340
(4998, 709),22689,1447748048.695139
(5607, 4990),22688,1447748051.261310
(7211, 5607),22687,1447748053.896145
(6101, 709),22686,1447748056.558405
(6101, 5609),22685,1447748059.280012
(6621, 709),22684,1447748061.887106
(7211, 6102),22683,1447748064.488160
(6102, 712),22682,1447748067.246480
(5612, 5609),22681,1447748069.905672
(7022, 5612),22680,1447748072.550370
(7023, 5612),22679,1447748075.119678
(6400, 5612),22678,1447748077.838238
(6400, 195),22677,1447748080.492097
(6400, 1586),22676,1447748083.057870
(5553, 4421),22675,1447748085.675696
(1317, 5553),22674,1447748088.313626
(811, 651),22673,1447748090.736096
(5753, 2095),22672,1447748093.177505
(5762, 2095),22671,1447748095.648193
(5640, 4163),22670,1447748098.090374
(811, 3485),22669,1447748100.503691
(119, 2868),22668,1447748102.872390
(5753, 6460),22667,1447748105.250365
(7050, 6460),22666,1447748107.937179
(3141, 6460),22665,1447748110.753828
(6460, 5762),22664,1447748113.695222
(7049, 3138),22663,1447748117.012524
(5762, 7049),22662,1447748120.510758
(7049, 6461),22661,1447748123.717502
(5761, 6461),22660,1447748126.418244
(2694, 5761),22659,1447748129.140911
(2745, 5760),22658,1447748131.839127
(6461, 5760),22657,1447748134.620987
(5760, 2090),22656,1447748137.349370
(3150, 2090),22655,1447748140.103189
(115, 3150),22654,1447748142.878100
(6146, 3150),22653,1447748145.725401
(3150, 2576),22652,1447748149.002816
(6061, 6772),22651,1447748152.213543
(7245, 2576),22650,1447748155.523270
(5544, 7245),22649,1447748158.796542
(7245, 5835),22648,1447748162.178241
(5069, 288),22647,1447748165.404085
(4345, 5835),22646,1447748168.033627
(4345, 22),22645,1447748170.487724
(1296, 293),22644,1447748172.867538
(1827, 1296),22643,1447748175.256921
(5065, 1827),22642,1447748177.689878
(292, 290),22641,1447748180.124376
(5785, 5065),22640,1447748182.553212
(5785, 1456),22639,1447748184.952378
(290, 1827),22638,1447748187.351130
(4345, 1827),22637,1447748189.744559
(6770, 290),22636,1447748192.191578
(6770, 4345),22635,1447748194.634998
(3540, 1829),22634,1447748197.033596
(5686, 3540),22633,1447748199.346464
(2028, 1829),22632,1447748201.731018
